repetition,region,hemisphere,F,p_value,np2,sample_size,metric,test,analysis,study,timepoint_x,NPVR,num,anat,n,timepoint_y,NPVR_CI_low,NPVR_CI_high,significant,std_F,std_p,std_p_low,std_p_high,proba_significant,r,std_r
17,Right-Amygdala,,,0.13466357410062496,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.580230428886389,0.0363417528233613,0.0626333108608427,390,hc & pd,0.5689302578379939,0.5917592991228794,False,,0.14585556340379788,0.14301498019276868,0.14875363592815669,0.3821581191864009,-0.15063503808171394,0.05679582113800692
17,Right-Accumbens-area,,,0.760492805822957,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5362698339922046,0.0611908697066784,0.1141046276109723,390,hc & pd,0.5258258094279692,0.5469252305726741,False,,0.4049616092287126,0.39707485385619523,0.4130079811718708,0.18748805156911913,-0.030864146548952507,0.05307332906701228
17,Right-VentralDC,,,0.6433653712502615,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.522789522649814,0.0240096210969952,0.0459259798767578,390,hc & pd,0.512608031410911,0.5331770726085333,False,,0.37094567606748596,0.3637213917477715,0.3783161694977894,0.11174370721475557,0.04686359945603811,0.05170700305773676
17,Right-vessel,,,0.05676957681949511,,102,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7054345090335055,0.6783963641930024,0.9616716442217332,390,hc & pd,0.6916959489396844,0.7194511177980589,False,,0.08682757768137202,0.08513658315459337,0.08855279550208946,0.6728607560406321,-0.1921200936544207,0.06888575480602842
17,Right-choroid-plexus,,,0.4335455292168331,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5814554113331754,0.0842754513827903,0.1449388031140023,390,hc & pd,0.5701313833643383,0.5930086213198199,False,,0.3362417388057094,0.3296933246361757,0.3429226834473458,0.16868327983717324,-0.0791863773711469,0.05739187664626702
17,WM-hypointensities,,,0.09172950458179689,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7021222019024588,0.6615241233620535,0.9421780447471944,390,hc & pd,0.6884481500372349,0.7160729968847697,False,,0.1293620609837731,0.1268426939469647,0.1319324163811438,0.5628622637120878,0.16954282560811218,0.06851399718863498
17,Optic-Chiasm,,,0.8221956818603144,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7423883909393134,0.1937340610940024,0.260960520744241,390,hc & pd,0.727930142312026,0.7571392536967922,False,,0.5729410303852139,0.5617828226772478,0.5843250641477133,0.17780431813674108,-0.022755365598651798,0.07348837034618713
17,CC_Posterior,,,0.42379064762406315,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.9292757386289316,0.1135149153427008,0.1221541794582763,390,hc & pd,0.911177799819027,0.9477399536566296,False,,0.5301319679309514,0.5198074802488084,0.5406654083749854,0.5762093523729924,0.08087184532644458,0.09171062432606251
17,CC_Mid_Posterior,,,0.8016746717926633,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.7465825219814721,0.0838638368347153,0.1123302975431784,390,hc & pd,0.7320425913261209,0.7614167198936286,False,,0.5724693693351077,0.5613203473752129,0.5838440314432237,0.19832532820439233,0.025433738125817652,0.07389877173936583
17,CC_Central,,,0.5934561794909521,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6789315102001462,0.0843430005565203,0.1242290264767006,390,hc & pd,0.6657091043878012,0.6924215184639053,False,,0.46460451644973033,0.4555561966023636,0.4738359612598836,0.3325110527028015,0.05402363194634744,0.06712606624381247
17,CC_Mid_Anterior,,,0.658423835874107,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.664023666368263,0.0778951924417395,0.1173078557090756,390,hc & pd,0.6510915955278125,0.6772174636984221,False,,0.47575302409201375,0.46648758353359787,0.4852059838237217,0.34157616412294856,0.044749488156315326,0.06568227630936915
17,CC_Anterior,,,0.8215296647042499,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.8272891248246738,0.0550077641462893,0.0664915837712082,390,hc & pd,0.8111774075627266,0.8437269200407376,False,,0.6383372768048129,0.6259054565221275,0.6510206992263528,0.1784703352928056,0.022842037523562,0.08189245701378768
17,BrainSegVol,,,0.27362814849997785,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2308937198079375,0.0034063546802356,0.0147529117858603,390,hc & pd,0.2263969916152478,0.2354814553032911,False,,0.09890673067752127,0.09698049082719389,0.10087195484834796,0.000927443210100546,-0.11052834641134834,0.022721809528449877
17,BrainSegVolNotVent,,,0.30466995717948536,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2259511761218401,0.0035163922666224,0.0155626198853076,390,hc & pd,0.2215507055300732,0.2304407059010532,False,,0.1042515756939727,0.10222124329712201,0.10632299909455548,0.00033453158908905087,-0.10367355466655251,0.02225194324944499
17,lhCortexVol,,,0.183681774040088,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2090627907936135,0.0055975705198605,0.0267745900579048,390,hc & pd,0.204991226845551,0.2132167573323282,False,,0.06688730905229526,0.06558465756138941,0.06821632433336551,0.004441066656147666,-0.13403476471977369,0.02051351439610234
17,rhCortexVol,,,0.09339448195788468,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1692788233025303,0.0047994374043694,0.0283522611436875,390,hc & pd,0.1659820646994682,0.1726423035518965,False,,0.03165412180115177,0.03103764777129736,0.032283072377556295,0.0640171210316417,-0.16869194841112434,0.016520894772765818
17,CortexVol,,,0.1234123873462753,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1419785270211943,0.0038332543593074,0.0269988317228792,390,hc & pd,0.1392134503194813,0.1447995648932289,False,,0.033293002045675674,0.03264461030491026,0.03395451630149378,0.003205866481082354,-0.15507683089640373,0.013887901458137659
17,lhCerebralWhiteMatterVol,,,0.8739772491102757,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3035872376913366,0.0077970312503649,0.0256830007402761,390,hc & pd,0.2976747802550624,0.3096193547513043,False,,0.23735943716496843,0.23273678708254725,0.24207564302775525,0.01167247979989151,-0.016061775248745615,0.03005573809859348
17,rhCerebralWhiteMatterVol,,,0.8939768896424211,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2923462757670543,0.0077398449485129,0.0264749223440771,390,hc & pd,0.2866527396182016,0.2981550408880223,False,,0.22943912087646776,0.22497072145785488,0.23399795426415473,0.013519583809811477,0.013496453037282235,0.028943958172303174
17,CerebralWhiteMatterVol,,,0.9906914994220051,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2327052635804351,0.0058338743266614,0.0250697996121816,390,hc & pd,0.2281732550000378,0.2373289934877345,False,,0.18428992210469242,0.18070081760654458,0.1879516649090395,0.009308500575050484,-0.0011815285112327673,0.023041238414278607
17,SubCortGrayVol,,,0.2769511227139021,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.429201747094905,0.0083756581745378,0.0195145015863269,390,hc & pd,0.420842907373674,0.4377297576941233,False,,0.1854149824207887,0.18180396701728538,0.18909907957566055,0.08030782559522301,-0.10977054997352563,0.0422404923595283
17,TotalGrayVol,,,0.11616922713420667,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1365551964669927,0.0031609476369908,0.0231477652903157,390,hc & pd,0.1338957408424647,0.1392684756433502,False,,0.030502582989191535,0.029908535541770916,0.03110865310143142,0.004076013486957113,-0.15810367271483783,0.013350919350810996
17,SupraTentorialVol,,,0.22434277993716292,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2445600032601116,0.0037973925536291,0.0155274472645072,390,hc & pd,0.2397971198764543,0.2494192805441948,False,,0.09084622160729455,0.08907696271952283,0.09265128774695924,0.005367986915608938,-0.12258846599186352,0.02403240880956761
17,SupraTentorialVolNotVent,,,0.2526881172567332,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.2392631990714389,0.0039347502811608,0.0164452799111242,390,hc & pd,0.2346034726239953,0.2440172316714808,False,,0.09687484557870886,0.09498817733308225,0.09879969727254455,0.002255594335173898,-0.11545301246442839,0.023532166554019244
17,MaskVol,,,0.629172328015494,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1433701320509625,0.002290377463985,0.0159752762393417,390,hc & pd,0.1405779534013245,0.1462188203753173,False,,0.10075145616499502,0.09878928970257006,0.1027533340508084,9.144133166384032e-14,-0.04887481558451472,0.014178793219318508
17,BrainSegVol-to-eTIV,,,0.9886587389014401,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1639922843869211,0.0034070737656566,0.020775817462351,390,hc & pd,0.1607984828006342,0.1672507239177658,False,,0.1298685850874493,0.127339353333579,0.13244900484954858,0.011341261095615493,-0.0014395624979820262,0.016237638920302215
17,MaskVol-to-eTIV,,,0.7689485215077321,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.0987904978786462,0.0022918380920442,0.0231989729908994,390,hc & pd,0.0968665216988251,0.1007534125655356,False,,0.0748554071000669,0.07339757438048436,0.07634274425439828,8.891460724083397e-26,0.02974249292767551,0.009777389386077877
17,lhSurfaceHoles,,,0.6264668080544444,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6645098892685866,0.606190378216169,0.912236804908037,390,hc & pd,0.6515683490834279,0.6777133475893534,False,,0.466090832048685,0.4570135657351147,0.4753518091598307,0.32461406970437995,-0.04926034361510149,0.06571640490643307
17,rhSurfaceHoles,,,0.7923068374883169,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.6492047494386912,0.7112805390575099,1.0956182000709176,390,hc & pd,0.6365612816905974,0.6621041027655354,False,,0.4962100289884025,0.4865461817919365,0.5060694585347502,0.20769316250873873,-0.026662153493000332,0.06425799701541077
17,SurfaceHoles,,,0.5875559783931872,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5590604234270993,0.4137834792872959,0.7401408898715449,390,hc & pd,0.5481725449281394,0.5701686569067164,False,,0.38077432709905845,0.37335862669307474,0.38834011060154955,0.14439501342505023,-0.054887269286688654,0.05527178564415209
17,EstimatedTotalIntraCranialVol,,,0.5521184614118584,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.0043793650819558,9.560383873559791e-05,0.0218305249611435,390,hc & pd,0.0042940755624033,0.0044663807385545,False,,0.0028933452701923354,0.0028369964562944086,0.0029508345029329156,0.0,-0.0601613480976181,0.000432836323577197
18,Left-Lateral-Ventricle,,,0.3198948984167864,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.1750509806410287,0.0098180340596584,0.0560867127033807,390,hc & pd,0.1716418074488722,0.1785291505888787,False,,0.08347281680313241,0.0818471573050997,0.08513137730821418,1.8891746451932058e-06,-0.10047865619209957,0.01724491310813774
18,Left-Inf-Lat-Vent,,,0.4697639400961514,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5533218865008883,0.1140936661769373,0.206197638229071,390,hc & pd,0.542545767822864,0.5643160983017449,False,,0.335219861775854,0.3286913489845536,0.3418805022640225,0.13371562322047395,0.07310866287529541,0.0546404195136613
18,Left-Cerebellum-White-Matter,,,0.6390956571258597,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5406572131370063,0.0393840135776137,0.0728447020046204,390,hc & pd,0.5301277429768106,0.5513997846092439,False,,0.38253162982140676,0.3750817053893159,0.39013232999500574,0.13238103264962503,0.047466685132724264,0.0534726998323001
18,Left-Cerebellum-Cortex,,,0.4437000266342699,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.3673318499335827,0.0094609679413408,0.0257559151025196,390,hc & pd,0.3601779460203744,0.3746305385593104,False,,0.21533791572133934,0.2111441417313639,0.21961656565721455,0.012031929356634191,-0.07745464196657859,0.03626200908373734
18,Left-Thalamus,,,0.9092492818933522,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5204235988066399,0.0263912703745696,0.0507111330752223,390,hc & pd,0.510288184682594,0.5307641391160552,False,,0.40943884525050056,0.40146489429093457,0.4175741774938147,0.09075071810370336,0.011543300296367357,0.05152618154874575
18,Left-Caudate,,,0.4592211169513233,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.452558734995989,0.0168429187216333,0.0372170890078667,390,hc & pd,0.4437450105508319,0.4615508365308442,False,,0.2706455490754598,0.26537464143983436,0.27602313229074066,0.04865499421876224,-0.07485013887612024,0.04468429068203976
18,Left-Putamen,,,0.512434600910961,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5934137200498346,0.0254773642865596,0.0429335612335016,390,hc & pd,0.581856800237998,0.6052045352749822,False,,0.377154535799545,0.3698093319735537,0.3846483959727902,0.17953545321154535,0.06626622418610531,0.058627565145079386
18,Left-Pallidum,,,0.7940390347663739,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5578097255531542,0.0380447531849873,0.0682038183311703,390,hc & pd,0.5469462047907104,0.5688931083307469,False,,0.4266112863175068,0.4183028966389165,0.43508782583787686,0.2059609652306816,-0.026434722234127368,0.05521209185014141
18,3rd-Ventricle,,,0.5322309280024153,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4002621020410591,0.0252802645398518,0.0631592759118089,390,hc & pd,0.392466871056819,0.4082150972741302,False,,0.25952759629281413,0.25447321430268616,0.2646842716953618,0.01805601105973303,-0.06319242304868035,0.03955264394190692
18,4th-Ventricle,,,0.04057597695310432,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4418529063488977,0.0303452343404945,0.0686772315050322,390,hc & pd,0.4332476813014008,0.4506322887585541,True,,0.04074240499151023,0.03994893377316915,0.04155193492459416,0.7043386136672081,-0.2051791270673787,0.04281915204229358
18,Brain-Stem,,,0.06930680626902738,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.4276468446979438,0.01328770857307,0.0310716862238407,390,hc & pd,0.4193182871924921,0.4361439602129464,False,,0.062375422432776995,0.06116064136026573,0.06361478892473077,0.4881529213925612,-0.1824076464978017,0.04163295254605075
18,Left-Hippocampus,,,0.26007324951815236,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.610305954456862,0.0232723144368352,0.0381322093728322,390,hc & pd,0.5984200530392945,0.6224324094016581,False,,0.2522284515202451,0.24731622268226278,0.2572400967955693,0.2630989974674511,0.11368554166980942,0.06003751788514421
18,Left-Amygdala,,,0.8180331911660725,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5926464814872665,0.0469547775480259,0.0792289822259491,390,hc & pd,0.5811045038890064,0.6044220520899539,False,,0.45680642912330405,0.4479099794920652,0.46588293008287074,0.1819668088309831,-0.023297321998330088,0.058664818654664934
18,CSF,,,0.9269369633192639,,103,subcortical volume,r,partial correlation,longitudinal,baseline+follow-up,0.5974901055104201,0.04999787621757,0.0836798396432995,390,hc & pd,0.5858537968029474,0.6093619163481199,False,,0.4711765612695414,0.4620002487714891,0.48053858911730174,0.07306303667779165,0.009286486414555612,0.059157784978324274
